"Makhi               ","05.30E","080.29E","26.39N"
"Makhtal             ","05.30E","077.28E","16.30N"
"Makrana             ","05.30E","074.44E","27.02N"
"Makrani             ","05.30E","077.08E","22.04N"
"Makri               ","05.30E","081.58E","19.46N"
"Maksudangarh        ","05.30E","077.10E","24.00N"
"Makum               ","05.30E","095.28E","27.28N"
"Mal                 ","05.30E","080.44E","27.02N"
"Malab               ","05.30E","077.00E","28.02N"
"Malabar point(bombay","05.30E","072.48E","18.57N"
"Malad (bombay)      ","05.30E","072.58E","19.13N"
"Maladigihi          ","05.30E","087.25E","23.33N"
"Malahar             ","05.30E","079.41E","25.02N"
"Malaon              ","05.30E","083.26E","26.35N"
"Malappuram (dist.)  ","05.30E","076.05E","11.00N"
"Malaut              ","05.30E","074.40E","30.12N"
"Malavali  (kr)      ","05.30E","077.07E","12.27N"
"Malawan             ","05.30E","078.29E","27.29N"
"Malayagiri mount    ","05.30E","085.24E","21.26N"
"Malaysia            ","08.00E","103.00E","03.30N"
"Mald                ","05.30E","088.12E","25.03N"
"Maldives            ","05.00E","073.00E","05.30N"
"Malegaon (nasik)    ","05.30E","074.38E","20.32N"
"Malegaon (osmanabad)","05.30E","076.57E","18.47N"
"Malehra             ","05.30E","079.18E","24.32N"
"Malepur             ","05.30E","086.15E","24.59N"
"Malerkotla          ","05.30E","075.56E","30.34N"
"Malhargarh (mandsaur","05.30E","075.02E","24.18N"
"Malhargarh (mp)     ","05.30E","078.04E","24.17N"
"Malia               ","05.30E","070.48E","23.03N"
"Malidabad           ","05.30E","080.42E","26.54N"
"Malipur             ","05.30E","082.39E","26.17N"
"Malkalganj          ","05.30E","080.22E","27.42N"
"Malkangiri          ","05.30E","081.57E","18.22N"
"Malkapur (buldana)  ","05.30E","076.18E","20.52N"
"Malkapur (s.satara) ","05.30E","074.00E","16.57N"
"Mallanpur           ","05.30E","081.15E","27.42N"
"Mallanwan           ","05.30E","080.08E","27.02N"
"Malpura             ","05.30E","075.24E","26.19N"
"Malsiras            ","05.30E","074.55E","17.53N"
"Malthon             ","05.30E","078.32E","24.18N"
"Malvan (mr)         ","05.30E","073.30E","16.05N"
"Malwan (up)         ","05.30E","080.42E","26.02N"
"Mamallapuram  (tn)  ","05.30E","080.13E","12.37N"
"Mambat (kerala)     ","05.30E","076.11E","11.15N"
"Mamdat (punjab)     ","05.30E","074.30E","30.52N"
"Man                 ","05.30E","074.32E","17.49N"
"Mana                ","05.30E","079.30E","30.45N"
"Manakpur basantnagar","05.30E","077.10E","28.34N"
"Manama (bahrain)    ","03.00E","050.30E","26.10N"
"Manamadurai  (tn)   ","05.30E","078.29E","09.42N"
"Manampitiya (sl)    ","05.30E","081.08E","07.51N"
"Mananteddy          ","05.30E","076.01E","11.49N"
"Manapparai  (tn)    ","05.30E","078.27E","10.37N"
"Manbazar            ","05.30E","086.41E","23.04N"
"Manchai             ","05.30E","073.56E","19.00N"
"Manchester          ","00.00W","002.12W","53.28N"
"Manda (raj.)        ","05.30E","070.59E","27.19N"
"Manda (up)          ","05.30E","082.15E","25.06N"
"Mandal              ","05.30E","074.38E","25.29N"
"Mandale (burma)     ","06.30E","096.15E","22.00N"
"Mandalgarh          ","05.30E","075.09E","25.16N"
"Mandapam            ","05.30E","079.08E","09.18N"
"Mandargiri hills    ","05.30E","087.03E","24.51N"
"Mandasa             ","05.30E","084.31E","18.53N"
"Mandawa             ","05.30E","075.13E","28.02N"
"Mandawar            ","05.30E","076.36E","27.52N"
"Mandhana            ","05.30E","080.14E","26.34N"
"Mandhata            ","05.30E","076.11E","22.14N"
"Mandi               ","05.30E","076.55E","31.43N"
"Mandla              ","05.30E","080.28E","22.35N"
"Mandleshwar         ","05.30E","075.42E","22.10N"
"Mandor              ","05.30E","073.07E","26.25N"
"Mandrael            ","05.30E","077.14E","26.19N"
"Mandro              ","05.30E","087.30E","25.13N"
"Mandsaur            ","05.30E","075.10E","24.03N"
"Mandu (bihar)       ","05.30E","085.29E","23.48N"
"Mandu (mp)          ","05.30E","075.24E","22.22N"
"Mandurda            ","05.30E","071.32E","21.17N"
"Mandvi (kutch)      ","05.30E","069.25E","22.50N"
"Mandvi (surat)      ","05.30E","073.22E","21.16N"
"Mandya  (kr)        ","05.30E","076.54E","12.34N"
"Mandya (karnataka)  ","05.30E","076.55E","12.34N"
"Manekwara           ","05.30E","070.56E","21.28N"
"Maner               ","05.30E","084.53E","25.38N"
"Mangalagiri (ap)    ","05.30E","080.36E","16.26N"
"Mangalore           ","05.30E","074.50E","12.52N"
"Mangalore           ","05.30E","074.51E","12.54N"
"Mangalur (up)       ","05.30E","077.52E","29.45N"
"Mangalvedha         ","05.30E","075.32E","17.32N"
"Mangaoli            ","05.30E","078.05E","24.25N"
"Mangaon             ","05.30E","073.20E","18.15N"
"Mangawan (mp)       ","05.30E","081.33E","24.39N"
"Manghapett          ","05.30E","080.33E","18.16N"
"Mangrol (mp)        ","05.30E","077.20E","26.15N"
"Mangrol (mr)        ","05.30E","070.11E","21.10N"
"Mangrol (raj)       ","05.30E","076.32E","25.22N"
"Mangrul (mr)        ","05.30E","077.52E","20.36N"
"Mangrul pir (mr)    ","05.30E","077.24E","20.20N"
"Mani majra          ","05.30E","076.50E","30.42N"
"Mania               ","05.30E","077.55E","26.49N"
"Mania aliganj       ","05.30E","081.51E","26.20N"
"Manigachi           ","05.30E","086.08E","26.13N"
"Maniheri            ","05.30E","087.37E","25.21N"
"Manikarchar         ","05.30E","089.54E","25.35N"
"Manikpur            ","05.30E","081.06E","25.04N"
"Manila (philippines)","08.00E","121.30E","14.30N"
"Maniyachchi  (tn)   ","05.30E","077.59E","08.54N"
"Manjarabad          ","05.30E","075.41E","12.56N"
"Manjeri             ","05.30E","076.06E","11.06N"
"Manjhanpur          ","05.30E","081.22E","25.32N"
"Manjhi              ","05.30E","084.34E","25.50N"
"Mankapur            ","05.30E","082.12E","27.03N"
"Mankarnacha mount   ","05.30E","085.16E","21.46N"
"Mankheri            ","05.30E","084.32E","23.41N"
"Mankulam (sl)       ","05.30E","079.50E","07.29N"
"Manmad              ","05.30E","074.29E","20.15N"
"Manmelgudi          ","05.30E","079.15E","10.03N"
"Mannarama (sl)      ","05.30E","079.55E","08.54N"
"Mannargudi  (tn)    ","05.30E","079.29E","10.40N"
"Manohar thana       ","05.30E","076.46E","24.18N"
"Manoharpur          ","05.30E","076.00E","27.19N"
"Manpur (bihar)      ","05.30E","085.02E","24.49N"
"Manpur (mp)         ","05.30E","075.38E","22.23N"
"Manpur (punjab)     ","05.30E","077.17E","27.58N"
"Mansa               ","05.30E","072.42E","23.24N"
"Mansar              ","05.30E","079.24E","21.27N"
"Manthani            ","05.30E","079.40E","18.40N"
"Mantheswar          ","05.30E","088.08E","23.25N"
"Manvat              ","05.30E","076.32E","19.20N"
"Manvi  (kr)         ","05.30E","076.58E","15.57N"
"Mapalagama (sl)     ","05.30E","080.16E","06.17N"
"Maradankadawala (sl)","05.30E","080.34E","08.05N"
"Marang buru mount   ","05.30E","085.30E","23.32N"
"Maranra             ","05.30E","078.33E","27.44N"
"Marassana (sl)      ","05.30E","080.44E","07.10N"
"Maraur              ","05.30E","077.32E","31.48N"
"Marcha              ","05.30E","080.29E","30.18N"
"Mardhan             ","05.30E","085.46E","23.00N"
"Margao              ","05.30E","073.59E","15.50N"
"Margherita          ","05.30E","095.40E","27.17N"
"Margram             ","05.30E","087.50E","24.06N"
"Marhaura            ","05.30E","084.52E","25.58N"
"Mariadoh            ","05.30E","079.41E","24.17N"
"Mariahan            ","05.30E","082.41E","24.56N"
"Mariahu             ","05.30E","082.37E","25.37N"
"Mariani             ","05.30E","094.18E","26.39N"
"Marikuppam          ","05.30E","078.16E","12.55N"
"Marka               ","05.30E","080.53E","25.40N"
"Markandi            ","05.30E","079.52E","19.52N"
"Markapur (ap)       ","05.30E","079.19E","15.44N"
"Marnju              ","05.30E","094.26E","27.54N"
"Marol               ","05.30E","076.18E","34.43N"
"Maroth              ","05.30E","075.10E","27.06N"
"Marseilles (france) ","01.00E","003.30E","43.20N"
"Martandam           ","05.30E","077.15E","08.18N"
"Marthapal           ","05.30E","081.37E","19.24N"
"Martoli             ","05.30E","080.11E","30.18N"
"Maru                ","05.30E","075.46E","33.40N"
"Marwar jn.          ","05.30E","073.42E","25.41N"
"Marwari             ","05.30E","080.21E","24.18N"
"Marwas              ","05.30E","081.47E","24.05N"
"Masar               ","05.30E","084.35E","25.33N"
"Masarkh             ","05.30E","084.49E","26.06N"
"Masharbrum mount    ","05.30E","076.20E","35.35N"
"Masjid moth         ","05.30E","073.13E","28.33N"
"Maskeliya (sl)      ","05.30E","080.34E","06.45N"
"Masulipatam         ","05.30E","081.07E","16.11N"
"Mat                 ","05.30E","077.43E","27.39N"
"Matabhanga          ","05.30E","089.20E","26.18N"
"Matale (sl)         ","05.30E","080.38E","07.25N"
"Matara (sl)         ","05.30E","080.33E","05.54N"
"Matera bazar        ","05.30E","081.33E","27.46N"
"Mathaji             ","05.30E","071.15E","26.30N"
"Matheran            ","05.30E","073.28E","18.59N"
"Mathila             ","05.30E","084.09E","25.28N"
"Mathugama (sl)      ","05.30E","080.07E","06.27N"
"Mathura             ","05.30E","077.42E","27.28N"
"Mathura (gonda-up)  ","05.30E","082.04E","27.35N"
"Mathurapaur         ","05.30E","084.47E","24.38N"
"Mathurata (sl)      ","05.30E","080.48E","07.00N"
"Matiana             ","05.30E","077.24E","31.12N"
"Matigara            ","05.30E","088.24E","26.44N"
"Matin               ","05.30E","082.29E","22.45N"
"Mattancheri         ","05.30E","076.16E","09.51N"
"Matundh             ","05.30E","080.09E","25.26N"
"Mau (azamgarh)      ","05.30E","083.33E","25.57N"
"Mau (balaghat)      ","05.30E","080.11E","22.14N"
"Mau (banda)         ","05.30E","080.53E","25.37N"
"Mau (banda-up)      ","05.30E","081.22E","25.16N"
"Mau (bihar)         ","05.30E","084.49E","25.01N"
"Mau (hind-mp)       ","05.30E","078.40E","26.16N"
"Mau aimma           ","05.30E","081.55E","25.42N"
"Mau ranipur         ","05.30E","079.07E","25.14N"
"Maudaha             ","05.30E","080.07E","25.41N"
"Maugaldai           ","05.30E","092.02E","26.28N"
"Mauganj             ","05.30E","081.53E","24.40N"
"Maunda              ","05.30E","079.30E","21.10N"
"Maurawan            ","05.30E","080.53E","26.26N"
"Mauritius           ","04.00E","057.00E","20.00S"
"Mavelikara          ","05.30E","076.33E","09.14N"
"Mawana              ","05.30E","077.54E","29.06N"
"Mawathagama (sl)    ","05.30E","080.28E","07.23N"
"Mawathura (sl)      ","05.30E","080.34E","07.02N"
"Maya bhiki          ","05.30E","082.19E","26.40N"
"Mayiladuthurai  (tn)","05.30E","079.43E","11.05N"
"Mayni               ","05.30E","074.35E","17.26N"
"Mayuram             ","05.30E","079.14E","11.08N"
"Mazalgaon           ","05.30E","076.14E","19.09N"
"Mebu                ","05.30E","095.26E","28.09N"
"Mecca (saudi arab)  ","03.00E","039.54E","21.25N"
"Medak               ","05.30E","078.15E","18.03N"
"Medawachchiya (sl)  ","05.30E","080.28E","08.30N"
"Medchal             ","05.30E","078.27E","17.41N"
"Medina (saudi arab) ","03.00E","039.53E","24.33N"
"Mednipur            ","05.30E","084.24E","25.06N"
"Meerut              ","05.30E","077.40E","28.59N"
"Meethinigala (sl)   ","05.30E","080.10E","06.54N"
"Meethotamulla (sl)  ","05.30E","079.53E","06.52N"
"Meewewa (sl)        ","05.30E","080.15E","07.23N"
"Meghasani hills     ","05.30E","086.26E","21.38N"
"Meghatari           ","05.30E","085.36E","24.35N"
"Mehda               ","05.30E","078.56E","26.25N"
"Mehdia              ","05.30E","083.27E","26.26N"
"Mehidpur            ","05.30E","074.52E","23.30N"
"Mehkar              ","05.30E","076.39E","20.11N"
"Mehmadabad          ","05.30E","072.46E","22.51N"
"Mehnajpur khas      ","05.30E","083.07E","25.41N"
"Mehnar              ","05.30E","085.29E","25.37N"
"Mehndawal           ","05.30E","083.06E","26.59N"
"Mehpalpur           ","05.30E","077.08E","28.32N"
"Mehrawan            ","05.30E","082.42E","25.53N"
"Mehsana             ","05.30E","072.28E","23.37N"
"Meja                ","05.30E","082.06E","25.09N"
"Melbourne(australia)","10.00E","145.00E","37.40S"
"Melghat             ","05.30E","077.12E","21.44N"
"Melsiripura (sl)    ","05.30E","080.32E","07.35N"
"Melur  (tn)         ","05.30E","078.22E","10.05N"
"Memari              ","05.30E","088.07E","23.10N"
"Merganj             ","05.30E","084.21E","26.22N"
"Merhatti            ","05.30E","080.11E","19.08N"
"Merkanam            ","05.30E","079.59E","12.15N"
"Merlara             ","05.30E","075.40E","12.29N"
"Meroe-i (nicobar is)","05.30E","093.29E","07.30N"
"Merpatti            ","05.30E","080.11E","19.00N"
"Merta (raj.)        ","05.30E","074.07E","26.40N"
"Merta road          ","05.30E","073.54E","26.42N"
"Metalli             ","05.30E","088.56E","26.54N"
"Mettuppalayam  (tn) ","05.30E","076.59E","11.18N"
"Mettur              ","05.30E","077.51E","11.53N"
"Mettur dam  (tn)    ","05.30E","077.50E","11.52N"
"Mexico              ","06.00W","099.01W","19.26N"
"Mexico city         ","06.00W","099.10W","19.20N"
"Mhasvad             ","05.30E","074.50E","17.40N"
"Mhow                ","05.30E","075.49E","22.32N"
"Miajlar             ","05.30E","070.21E","26.16N"
"Miana               ","05.30E","077.28E","24.50N"
"Miana (pb)          ","05.30E","075.39E","31.42N"
"Miani (mr)          ","05.30E","069.26E","21.50N"
"Michinberi          ","05.30E","081.08E","19.32N"
"Middle ground,island","05.30E","072.51E","18.56N"
"Midnapur            ","05.30E","087.24E","22.25N"
"Miging              ","05.30E","094.42E","28.49N"
"Mihintale (sl)      ","05.30E","080.31E","08.19N"
"Milak               ","05.30E","079.11E","28.37N"
"Milam               ","05.30E","080.08E","30.26N"
"Milan (italy)       ","01.00E","009.10E","45.27N"
"Milkipur            ","05.30E","081.54E","26.36N"
"Milsika             ","05.30E","083.50E","20.19N"
"Mimisal             ","05.30E","079.09E","09.55N"
"Minicoi is.         ","05.30E","073.00E","08.10N"
"Minipe (sl)         ","05.30E","080.58E","07.35N"
"Minneriya (sl)      ","05.30E","080.54E","08.01N"
"Mintaka mount       ","05.30E","074.54E","36.58N"
"Minzong             ","05.30E","096.58E","27.57N"
"Mir wali            ","05.30E","073.25E","36.33N"
"Miraj               ","05.30E","074.42E","16.51N"
"Miranpur            ","05.30E","077.56E","29.18N"
"Mirchaduri          ","05.30E","082.46E","24.18N"
"Mirigama (sl)       ","05.30E","080.08E","07.10N"
"Mirissa (sl)        ","05.30E","080.27E","05.54N"
"Mirjan              ","05.30E","074.26E","14.33N"
"Mirmau              ","05.30E","081.40E","26.41N"
"Mirpur              ","05.30E","073.56E","33.32N"
"Miryalguda          ","05.30E","079.35E","16.52N"
"Mirzapur            ","05.30E","082.33E","25.09N"
"Mirzapur (sajahanpur","05.30E","079.33E","27.41N"
"Mirzawal            ","05.30E","079.39E","29.54N"
"Misarwala           ","05.30E","078.08E","30.10N"
"Misgar              ","05.30E","074.50E","36.48N"
"Misrik              ","05.30E","080.30E","27.25N"
"Mobha               ","05.30E","073.00E","22.05N"
"Modasa              ","05.30E","073.20E","23.28N"
"Moga                ","05.30E","075.13E","30.49N"
"Mogadishu (somalia) ","03.00E","045.25E","02.05N"
"Mogalturra          ","05.30E","081.42E","16.24N"
"Moha                ","05.30E","073.13E","21.02N"
"Mohala              ","05.30E","080.46E","20.34N"
"Mohan               ","05.30E","077.54E","30.11N"
"Mohana              ","05.30E","074.23E","30.44N"
"Mohangarh (m.p)     ","05.30E","078.41E","24.59N"
"Mohangarh (raj)     ","05.30E","071.18E","27.17N"
"Mohania             ","05.30E","083.37E","25.11N"
"Mohanlalganj (u.p)  ","05.30E","080.58E","26.41N"
"Mohanpur            ","05.30E","086.37E","24.39N"
"Mohari              ","05.30E","079.42E","21.19N"
"Mohasa              ","05.30E","077.26E","24.23N"
"Mohendroganj        ","05.30E","089.51E","25.19N"
"Mohgaon             ","05.30E","078.48E","21.40N"
"Mohol               ","05.30E","075.38E","17.53N"
"Mohona              ","05.30E","077.46E","25.55N"
"Mohpa               ","05.30E","078.49E","21.21N"
"Mohpani             ","05.30E","078.52E","22.43N"
"Mohuda              ","05.30E","086.18E","23.42N"
"Moirang             ","05.30E","093.45E","24.29N"
"Mokameh             ","05.30E","085.55E","25.24N"
"Mokhilspur          ","05.30E","083.02E","26.36N"
"Mokokehung          ","05.30E","094.30E","26.20N"
"Mokri               ","05.30E","083.34E","25.02N"
"Mombasa (kenya)     ","03.00E","039.40E","04.00S"
"Mominabad           ","05.30E","076.23E","18.44N"
"Moneragala (sl)     ","05.30E","081.21E","06.49N"
"Monghur ghat        ","05.30E","086.25E","25.24N"
"Monghyr             ","05.30E","086.59E","25.24N"
"Montreal            ","05.00W","073.34W","45.31N"
"Moradabad (u.p)     ","05.30E","078.47E","28.51N"
"Moram               ","05.30E","076.32E","17.46N"
"Morappur            ","05.30E","078.23E","12.09N"
"Moratuwa (sl)       ","05.30E","079.53E","06.41N"
"Morawaka (sl)       ","05.30E","080.29E","06.11N"
"Morawake (sl)       ","05.30E","080.16E","07.10N"
"Morena              ","05.30E","078.04E","36.24N"
"Morocco             ","00.00W","005.00W","32.00N"
"Morsi               ","05.30E","078.04E","21.21N"
"Morvi               ","05.30E","070.42E","22.50N"
"Morwara             ","05.30E","071.30E","24.02N"
"Moscow              ","03.00E","037.37E","55.45N"
"Moth                ","05.30E","078.56E","25.44N"
"Motihari            ","05.30E","084.54E","26.38N"
"Motipur             ","05.30E","081.21E","28.01N"
"Mowar               ","05.30E","078.31E","21.27N"
"Mozambique          ","02.00E","040.48E","15.02S"
"Mud point (wb)      ","05.30E","088.09E","21.52N"
"Mudbidri            ","05.30E","074.57E","13.05N"
"Muddebihal          ","05.30E","076.09E","16.22N"
"Mudgal              ","05.30E","076.27E","16.01N"
"Mudhol (ap)         ","05.30E","077.52E","19.00N"
"Mudhol (karnataka)  ","05.30E","075.18E","16.21N"
"Mudigere  (kr)      ","05.30E","075.35E","13.11N"
"Mudki               ","05.30E","074.53E","30.46N"
